year,month,temp,ADM2_NAME
2013,Feb,21.28641152,Sumbawanga Rural
2013,Feb,21.16448436,Nkasi
2013,Feb,18.31856079,Sumbawanga Urban
2013,Feb,25.03342197,Administrative unit not available
2013,Mar,19.37480881,Kalambo
2013,Mar,21.21881198,Sumbawanga Rural
2013,Mar,20.825038,Nkasi
2013,Mar,18.27294147,Sumbawanga Urban
2013,Mar,24.69068252,Administrative unit not available
2013,Apr,18.63721659,Kalambo
2013,Apr,20.56463287,Sumbawanga Rural
2013,Apr,20.31080947,Nkasi
2013,Apr,17.58695195,Sumbawanga Urban
2013,Apr,24.46393858,Administrative unit not available
2013,May,18.82500148,Kalambo
2013,May,20.80381238,Sumbawanga Rural
2013,May,20.87844584,Nkasi
2013,May,17.56032983,Sumbawanga Urban
2013,May,24.90939608,Administrative unit not available
2013,Jun,17.70725779,Kalambo
2013,Jun,19.16714275,Sumbawanga Rural
2013,Jun,19.78283862,Nkasi
2013,Jun,16.27562026,Sumbawanga Urban
2013,Jun,23.50904457,Administrative unit not available
2013,Jul,17.86879661,Kalambo
2013,Jul,19.10683664,Sumbawanga Rural
2013,Jul,19.97703102,Nkasi
2013,Jul,16.2745923,Sumbawanga Urban
2013,Jul,23.20380135,Administrative unit not available
2013,Aug,19.4347202,Kalambo
2013,Aug,20.56602437,Sumbawanga Rural
2013,Aug,21.57640571,Nkasi
2013,Aug,17.79859124,Sumbawanga Urban
2013,Aug,24.317113,Administrative unit not available
2013,Sep,22.00403349,Kalambo
2013,Sep,23.01550744,Sumbawanga Rural
2013,Sep,23.48052257,Nkasi
2013,Sep,20.10520876,Sumbawanga Urban
2013,Sep,26.15871583,Administrative unit not available
2013,Oct,22.36258772,Kalambo
2013,Oct,24.04955554,Sumbawanga Rural
2013,Oct,23.3761715,Nkasi
2013,Oct,20.77549873,Sumbawanga Urban
2013,Oct,26.64935719,Administrative unit not available
2013,Nov,21.59191502,Kalambo
2013,Nov,23.84136688,Sumbawanga Rural
2013,Nov,22.06482273,Nkasi
2013,Nov,20.29067673,Sumbawanga Urban
2013,Nov,25.58350696,Administrative unit not available
2013,Dec,19.21502604,Kalambo
2013,Dec,21.06309996,Sumbawanga Rural
2013,Dec,20.44196663,Nkasi
2013,Dec,17.92038415,Sumbawanga Urban
2013,Dec,24.04129701,Administrative unit not available
2014,Jan,18.97236273,Kalambo
2014,Jan,20.75076952,Sumbawanga Rural
2014,Jan,20.67566776,Nkasi
2014,Jan,17.81307122,Sumbawanga Urban
2014,Jan,24.4796237,Administrative unit not available
2014,Feb,18.79092649,Kalambo
2014,Feb,20.75853869,Sumbawanga Rural
2014,Feb,20.68978404,Nkasi
2014,Feb,17.7538393,Sumbawanga Urban
2014,Feb,24.51228413,Administrative unit not available
2014,Mar,19.09318326,Kalambo
2014,Mar,21.01395022,Sumbawanga Rural
2014,Mar,20.708523,Nkasi
2014,Mar,17.99450195,Sumbawanga Urban
2014,Mar,24.57705564,Administrative unit not available
2014,Apr,18.73281251,Kalambo
2014,Apr,20.52647433,Sumbawanga Rural
2014,Apr,20.35632283,Nkasi
2014,Apr,17.63982538,Sumbawanga Urban
2014,Apr,24.36926423,Administrative unit not available
2014,May,19.16506389,Kalambo
2014,May,20.93027476,Sumbawanga Rural
2014,May,21.26018214,Nkasi
2014,May,18.01495912,Sumbawanga Urban
2014,May,25.11804262,Administrative unit not available
2014,Jun,18.26915751,Kalambo
2014,Jun,19.75589042,Sumbawanga Rural
2014,Jun,20.66434323,Nkasi
2014,Jun,17.01969467,Sumbawanga Urban
2014,Jun,24.06115739,Administrative unit not available
2014,Jul,18.17470621,Kalambo
2014,Jul,19.42295248,Sumbawanga Rural
2014,Jul,20.48321013,Nkasi
2014,Jul,16.79746686,Sumbawanga Urban
2014,Jul,23.46539629,Administrative unit not available
2014,Aug,20.2230921,Kalambo
2014,Aug,21.26040841,Sumbawanga Rural
2014,Aug,22.21179339,Nkasi
2014,Aug,18.48664243,Sumbawanga Urban
2014,Aug,24.9718464,Administrative unit not available
2014,Sep,21.34902383,Kalambo
2014,Sep,22.4730688,Sumbawanga Rural
2014,Sep,23.11911046,Nkasi
2014,Sep,19.5108838,Sumbawanga Urban
2014,Sep,25.8495211,Administrative unit not available
2014,Oct,21.71655729,Kalambo
2014,Oct,23.38879046,Sumbawanga Rural
2014,Oct,23.06190061,Nkasi
2014,Oct,20.07892232,Sumbawanga Urban
2014,Oct,26.4150886,Administrative unit not available
2014,Nov,21.57020908,Kalambo
2014,Nov,23.76423502,Sumbawanga Rural
2014,Nov,22.67382352,Nkasi
2014,Nov,20.13834139,Sumbawanga Urban
2014,Nov,26.21166852,Administrative unit not available
2014,Dec,19.51471075,Kalambo
2014,Dec,21.63162089,Sumbawanga Rural
2014,Dec,21.0047557,Nkasi
2014,Dec,18.2366381,Sumbawanga Urban
2014,Dec,24.74523067,Administrative unit not available
2015,Jan,18.81408807,Kalambo
2015,Jan,20.73419026,Sumbawanga Rural
2015,Jan,20.64575042,Nkasi
2015,Jan,17.74741248,Sumbawanga Urban
2015,Jan,24.36625236,Administrative unit not available
2015,Feb,19.5748344,Kalambo
2015,Feb,21.36951207,Sumbawanga Rural
2015,Feb,21.32268369,Nkasi
2015,Feb,18.38889891,Sumbawanga Urban
2015,Feb,25.28068077,Administrative unit not available
2015,Mar,19.32743806,Kalambo
2015,Mar,21.31089081,Sumbawanga Rural
2015,Mar,21.26289915,Nkasi
2015,Mar,18.29051043,Sumbawanga Urban
2015,Mar,25.24181057,Administrative unit not available
2015,Apr,18.64547513,Kalambo
2015,Apr,20.59611036,Sumbawanga Rural
2015,Apr,20.18467646,Nkasi
2015,Apr,17.49146221,Sumbawanga Urban
2015,Apr,24.29493931,Administrative unit not available
2015,May,18.9853675,Kalambo
2015,May,20.98292812,Sumbawanga Rural
2015,May,20.78041115,Nkasi
2015,May,17.58028308,Sumbawanga Urban
2015,May,25.032799,Administrative unit not available
2015,Jun,18.45354637,Kalambo
2015,Jun,20.07018409,Sumbawanga Rural
2015,Jun,20.51685789,Nkasi
2015,Jun,17.0059773,Sumbawanga Urban
2015,Jun,24.31563541,Administrative unit not available
2015,Jul,18.80471795,Kalambo
2015,Jul,19.95064096,Sumbawanga Rural
2015,Jul,20.66266501,Nkasi
2015,Jul,17.09040267,Sumbawanga Urban
2015,Jul,24.05876223,Administrative unit not available
2015,Aug,19.91698618,Kalambo
2015,Aug,20.88694434,Sumbawanga Rural
2015,Aug,21.99209047,Nkasi
2015,Aug,18.03864154,Sumbawanga Urban
