year,month,mm
2021,Jan,275.6399642
2021,Jan,204.3764001
2021,Jan,223.819588
2021,Feb,195.0719408
2021,Feb,231.8964756
2021,Feb,209.6253152
2021,Feb,181.1159439
2021,Feb,173.712232
2021,Feb,210.9798319
2021,Feb,161.2794138
2021,Feb,232.3150961
2021,Feb,220.7440338
2021,Feb,191.626038
2021,Feb,208.7224585
2021,Mar,145.8059814
2021,Mar,229.8410705
2021,Mar,196.1750629
2021,Mar,165.9485651
2021,Mar,205.2490994
2021,Mar,281.9818568
2021,Mar,323.0457452
2021,Mar,234.6404506
2021,Mar,300.521446
2021,Mar,174.7338451
2021,Mar,249.2633572
2021,Apr,61.85089293
2021,Apr,152.0555082
2021,Apr,129.617338
2021,Apr,89.70716863
2021,Apr,121.1082815
2021,Apr,302.1035069
2021,Apr,581.0671173
2021,Apr,137.8108077
2021,Apr,383.306631
2021,Apr,76.0608399
2021,Apr,117.5607671
2021,May,14.30287887
2021,May,60.7291831
2021,May,34.49512174
2021,May,7.698596179
2021,May,15.02549269
2021,May,116.1277598
2021,May,140.258913
2021,May,70.69836544
2021,May,189.1505456
2021,May,21.95540372
2021,May,4.175335985
2021,Jun,0.001412652
2021,Jun,1.129035285
2021,Jun,0
2021,Jun,0
2021,Jun,0
2021,Jun,0.764718531
2021,Jun,1.325520649
2021,Jun,0.661608727
2021,Jun,3.56859039
2021,Jun,0
2021,Jun,0
2021,Jul,0
2021,Jul,0.404621841
2021,Jul,0
2021,Jul,0
2021,Jul,0
2021,Jul,0.220995546
2021,Jul,0
2021,Jul,0
2021,Jul,2.849789843
2021,Jul,0
2021,Jul,0
2021,Aug,0
2021,Aug,0
2021,Aug,0
2021,Aug,0
2021,Aug,0
2021,Aug,0.002626798
2021,Aug,0
2021,Aug,0
2021,Aug,0.727577366
2021,Aug,0
2021,Aug,0
2021,Sep,0.042233336
2021,Sep,1.769912509
2021,Sep,0.304636733
2021,Sep,0.013928202
2021,Sep,0.037709636
2021,Sep,6.368383802
2021,Sep,8.900736264
2021,Sep,0.508303726
2021,Sep,9.838832743
2021,Sep,0
2021,Sep,1.431028116
2021,Oct,15.89124772
2021,Oct,17.5094265
2021,Oct,15.42718006
2021,Oct,7.736472441
2021,Oct,12.27084052
2021,Oct,13.23078761
2021,Oct,11.05238725
2021,Oct,22.8720408
2021,Oct,23.90615741
2021,Oct,10.6344662
2021,Oct,8.194301863
2021,Nov,19.61050088
2021,Nov,51.10240572
2021,Nov,46.92980532
2021,Nov,44.39098728
2021,Nov,52.20483013
2021,Nov,53.33847999
2021,Nov,44.54451344
2021,Nov,50.10649422
2021,Nov,79.90283256
2021,Nov,46.55883041
2021,Nov,45.13509907
2021,Dec,84.79962059
2021,Dec,170.4688566
2021,Dec,125.2762402
2021,Dec,96.61027535
2021,Dec,137.2675858
2021,Dec,117.9496398
2021,Dec,90.05817
2021,Dec,180.9650232
2021,Dec,178.6073793
2021,Dec,99.75986037
2021,Dec,138.6403156
2022,Jan,488.9938667
2022,Jan,551.5590319
2022,Jan,405.8585464
2022,Jan,343.7848032
2022,Jan,498.7737361
2022,Jan,376.0969517
2022,Jan,363.3658093
2022,Jan,570.9823259
2022,Jan,558.9962847
2022,Jan,303.262739
2022,Jan,499.0634712
2022,Feb,322.1925147
2022,Feb,402.4078017
2022,Feb,369.8724187
2022,Feb,387.3421718
2022,Feb,383.8796296
2022,Feb,318.1614596
2022,Feb,272.5928385
2022,Feb,411.97408
2022,Feb,390.5335919
2022,Feb,318.0353148
2022,Feb,472.3981981
2022,Mar,190.5336938
2022,Mar,267.0207234
2022,Mar,231.4372169
2022,Mar,204.6845593
2022,Mar,196.6152408
2022,Mar,302.8824714
2022,Mar,309.7253088
2022,Mar,270.7660789
2022,Mar,343.1797577
2022,Mar,214.9905802
2022,Mar,249.3094185
2022,Apr,70.16338654
2022,Apr,188.4166892
2022,Apr,159.2127108
2022,Apr,103.1820173
2022,Apr,113.6824831
2022,Apr,505.4498676
2022,Apr,552.8779414
2022,Apr,161.0086834
2022,Apr,472.9852402
2022,Apr,129.8755639
2022,Apr,115.6378516
2022,May,10.28514566
2022,May,29.58673791
2022,May,26.38371758
2022,May,8.558486813
2022,May,11.92427527
2022,May,48.6317141
2022,May,59.66574553
2022,May,36.67454553
2022,May,90.80593643
2022,May,12.93640773
2022,May,1.157259601
2022,Jun,0.27286467
2022,Jun,1.454981024
2022,Jun,0.036343462
2022,Jun,0.811203127
2022,Jun,0.093441476
2022,Jun,0.882440132
2022,Jun,2.387989443
2022,Jun,1.589441322
2022,Jun,3.979487315
2022,Jun,0.00997832
2022,Jun,0
2022,Jul,0
2022,Jul,0.404618489
2022,Jul,0
2022,Jul,0
2022,Jul,0
2022,Jul,0.220995537
2022,Jul,0
2022,Jul,0
2022,Jul,2.84814048
2022,Jul,0
2022,Jul,0
2022,Aug,0
2022,Aug,0
2022,Aug,0
2022,Aug,0
2022,Aug,0
2022,Aug,0.00260512
2022,Aug,0
2022,Aug,0
2022,Aug,0.54495972
2022,Aug,0
2022,Aug,0
2022,Sep,1.357735416
2022,Sep,3.482085145
2022,Sep,3.39928076
2022,Sep,2.878710665
2022,Sep,1.660647786
2022,Sep,7.535860086
2022,Sep,8.912706928
2022,Sep,2.63073752
2022,Sep,9.922196256
2022,Sep,2.984843202
2022,Sep,4.050849303
2022,Oct,5.377203779
2022,Oct,8.176357824
2022,Oct,8.344617486
2022,Oct,2.764716815
2022,Oct,3.554484036
2022,Oct,6.228036236
2022,Oct,7.837169077
2022,Oct,9.489517054
2022,Oct,14.21962627
2022,Oct,6.041508543
2022,Oct,2.493354277
2022,Nov,27.88940108
2022,Nov,66.17561229
2022,Nov,67.32267661
2022,Nov,53.97543706
2022,Nov,53.06826933
2022,Nov,64.71588886
2022,Nov,36.87324455
2022,Nov,61.38260028
2022,Nov,82.42237943
2022,Nov,69.02278577
2022,Nov,45.22663471
2022,Dec,242.1535058
2022,Dec,374.1300735
2022,Dec,314.3803708
2022,Dec,289.069627
2022,Dec,362.1286127
2022,Dec,329.4974467
2022,Dec,296.2193766
2022,Dec,353.9280254
2022,Dec,415.0964669
2022,Dec,268.3089433
2022,Dec,366.8626452
2023,Jan,184.5084782
2023,Jan,247.9266579
2023,Jan,224.8923908
2023,Jan,205.303063
2023,Jan,204.1335724
2023,Jan,232.5927641
2023,Jan,207.9277395
2023,Jan,246.3401433
2023,Jan,266.710907
2023,Jan,226.4435523
2023,Jan,242.508307
2023,Feb,106.1276583
2023,Feb,122.2540226
2023,Feb,110.1616492
2023,Feb,90.36491524
2023,Feb,97.02201319
2023,Feb,124.0426432
2023,Feb,100.5815608
2023,Feb,116.1062571
2023,Feb,131.317172
2023,Feb,106.7947222
2023,Feb,101.2148033
2023,Mar,148.9765117
2023,Mar,245.018914
2023,Mar,224.1605284
2023,Mar,208.4504487
2023,Mar,208.0112672
2023,Mar,290.220201
2023,Mar,263.5423486
2023,Mar,250.9057326
2023,Mar,285.6228873
2023,Mar,218.3934098
2023,Mar,295.641221
2023,Apr,76.92615785
2023,Apr,203.5154232
2023,Apr,180.9448696
2023,Apr,146.8636636
2023,Apr,131.3727718
2023,Apr,487.9596611
2023,Apr,593.4233153
2023,Apr,192.5416959
2023,Apr,450.5515976
2023,Apr,152.4321148
2023,Apr,174.6589559
2023,May,12.75254289
2023,May,28.2061742
2023,May,25.77244422
2023,May,7.483634471
2023,May,13.91238171
2023,May,49.05490703
2023,May,58.75987364
2023,May,35.10292817
2023,May,90.74956764
2023,May,15.98529013
2023,May,3.375753461
2023,Jun,0.001417147
2023,Jun,1.172858784
2023,Jun,0
2023,Jun,0
2023,Jun,0
2023,Jun,0.810300662
2023,Jun,1.510998377
2023,Jun,0.735403957
2023,Jun,3.63148703
2023,Jun,0
2023,Jun,0
2023,Jul,0
2023,Jul,0.404618492
2023,Jul,0
2023,Jul,0
2023,Jul,0
2023,Jul,0.220995538
2023,Jul,0
2023,Jul,0
2023,Jul,2.84820108
2023,Jul,0
2023,Jul,0
2023,Aug,0
2023,Aug,0.050935201
2023,Aug,0
2023,Aug,0
2023,Aug,0
2023,Aug,0.002626798
2023,Aug,0
2023,Aug,0
2023,Aug,1.394410883
2023,Aug,0
2023,Aug,0
2023,Sep,0.055598197
2023,Sep,1.918313802
2023,Sep,1.569065195
2023,Sep,0.736058858
2023,Sep,0.005490981
2023,Sep,6.886418345
2023,Sep,8.951383788
2023,Sep,0.534180825
2023,Sep,9.851617675
2023,Sep,0.181244332
2023,Sep,1.309977381
2023,Oct,6.673753539
2023,Oct,16.54275507
2023,Oct,20.47670723
2023,Oct,10.33468626
2023,Oct,8.403592282
2023,Oct,11.75752341
2023,Oct,8.445183613
2023,Oct,15.52872209
2023,Oct,23.43529709
2023,Oct,15.01411544
2023,Oct,9.200689708
2023,Nov,55.64340035
2023,Nov,81.90099787
2023,Nov,75.70688748
2023,Nov,57.16703111
2023,Nov,105.9410999
2023,Nov,70.81912402
2023,Nov,79.64504861
2023,Nov,82.34019098
2023,Nov,134.4624953
2023,Nov,59.19065272
2023,Nov,80.69463118
2023,Dec,217.5151892
2023,Dec,353.7249379
2023,Dec,338.7012727
2023,Dec,320.0341564
2023,Dec,383.7452579
2023,Dec,291.4863459
2023,Dec,239.4882727
2023,Dec,346.6049534
2023,Dec,382.3063944
2023,Dec,271.8160354
2023,Dec,410.5177881
2024,Jan,231.6155358
2024,Jan,217.1129881
2024,Jan,178.2704591
2024,Jan,155.4938497
2024,Jan,206.4729854
2024,Jan,184.6956149
2024,Jan,197.7941739
2024,Jan,213.8718215
2024,Jan,244.3299365
2024,Jan,156.7000663
2024,Jan,196.1391674
2024,Feb,268.1928681
2024,Feb,337.7672014
2024,Feb,330.2283528
2024,Feb,326.4178978
2024,Feb,315.7299623
2024,Feb,283.4777283
2024,Feb,216.3529472
2024,Feb,326.9329081
2024,Feb,316.1531545
2024,Feb,287.9475355
2024,Feb,377.9761893
2024,Mar,101.7961899
2024,Mar,214.6691647
2024,Mar,206.2337407
2024,Mar,170.8125895
2024,Mar,166.1636763
2024,Mar,256.9134131
2024,Mar,296.4421652
2024,Mar,223.7669662
2024,Mar,297.0882107
2024,Mar,174.4267834
2024,Mar,247.6249985
2024,Apr,79.99821951
2024,Apr,154.5014745
2024,Apr,136.7964579
2024,Apr,127.0924003
2024,Apr,120.2366049
2024,Apr,355.684709
2024,Apr,335.6036107
2024,Apr,155.1512911
2024,Apr,308.222623
2024,Apr,117.4330234
2024,Apr,141.5923811
2024,May,17.09235138
2024,May,31.43737455
2024,May,20.57640447
2024,May,6.898904442
2024,May,9.099196313
2024,May,57.5900589
2024,May,66.04463472
2024,May,38.9444957
2024,May,106.8914934
2024,May,13.98352869
2024,May,0.001241776
2024,Jun,0.390493696
2024,Jun,1.78977864
2024,Jun,0.240646085
2024,Jun,0.80726058
2024,Jun,0.207014677
2024,Jun,1.157304407
2024,Jun,3.016264164
2024,Jun,2.042546837
2024,Jun,4.799942257
2024,Jun,0.088679467
2024,Jun,6.25E-04
2024,Jul,0
2024,Jul,0.404618484
2024,Jul,0
2024,Jul,0
2024,Jul,0
2024,Jul,0.220995543
2024,Jul,0
2024,Jul,0
2024,Jul,2.84907109
2024,Jul,0
2024,Jul,0
2024,Aug,0.406176532
2024,Aug,1.197717874
2024,Aug,0.365477298
2024,Aug,0.302328625
2024,Aug,0.219919794
2024,Aug,1.783876002
2024,Aug,2.113973464
2024,Aug,1.162834256
2024,Aug,3.651984731
2024,Aug,0.185968888
2024,Aug,0.263567134
2024,Sep,0.867635598
2024,Sep,3.773122965
2024,Sep,4.425330392
2024,Sep,4.547168389
2024,Sep,1.371179323
2024,Sep,8.539483389
2024,Sep,8.982389922
2024,Sep,3.936323523
2024,Sep,10.07853967
2024,Sep,2.299502191
2024,Sep,7.922009397
2024,Oct,25.58335787
2024,Oct,37.90713056
2024,Oct,46.0349729
2024,Oct,21.71609501
2024,Oct,31.83621162
2024,Oct,52.17482507
2024,Oct,17.28017016
2024,Oct,35.80109572
2024,Oct,51.61752246
2024,Oct,44.00961312
2024,Oct,16.68656141
2024,Nov,39.81987604
2024,Nov,68.42600124
2024,Nov,77.9186406
2024,Nov,71.10520842
2024,Nov,98.47292815
2024,Nov,57.64847566
2024,Nov,42.44420169
2024,Nov,67.42172886
2024,Nov,87.02212172
2024,Nov,72.25937869
2024,Nov,80.44753355
2024,Dec,142.2224113
2024,Dec,175.0811956
2024,Dec,144.0351974
2024,Dec,137.1379098
2024,Dec,175.4673762
2024,Dec,159.3056125
2024,Dec,116.428518
2024,Dec,167.5018257
2024,Dec,198.323088
2024,Dec,137.883621
2024,Dec,194.8031863
